danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster,id
0.363,0.764,-6.391,0.0419,0.0534,0.0116,0.0968,0.242,82.045,434425,3,0cmqi8pwkwRZSmPMZqhr2k
0.439,0.529,-8.406,0.0279,0.203,0.00857,0.123,0.52,147.295,248093,3,6oWRYpDQbgl8N6gkb5KSkR
0.543,0.588,-4.366,0.0775,0.292,1.92e-05,0.147,0.211,74.742,249067,1,27yBUDE0EBDxQUkg72uL49
0.56,0.936,-5.835,0.0439,0.00847,0.0,0.161,0.371,112.96,218013,3,0GO8y8jQk1PkHzS31d699N
0.789,0.631,-12.39,0.0529,0.25,8.42e-06,0.241,0.961,87.856,378578,0,73lAijiZS9B4Ai8rIJWCbG
0.372,0.911,-6.348,0.122,0.0011,0.0,0.183,0.713,189.29,214853,3,7Ft8Ptk6MM3TGwS4u615fE
0.378,0.868,-6.129,0.0588,0.002,0.00242,0.0959,0.508,88.898,263267,3,23PETAs0TJ3lLRzPtK52Sx
0.103,0.114,-20.098,0.0456,0.931,0.787,0.141,0.0488,89.754,326787,4,35bfCo1peMNIjrsrMPm7Aw
0.487,0.554,-6.994,0.0675,0.744,0.4,0.0778,0.565,197.38,221200,1,6P1b66Y4aeXedDIFVW3WPZ
0.512,0.851,-5.172,0.0417,0.257,4.41e-05,0.185,0.436,138.031,230840,3,1Hpw1KghnQBpQLWZOLjFEt
0.829,0.708,-4.973,0.0334,0.0914,0.0,0.0605,0.872,130.171,192634,0,5SQKSHN27kNl3qx5YOlTfR
0.42,0.259,-15.738,0.0462,0.938,0.908,0.103,0.0525,119.96,312000,4,79AGKN3gu22Wjz6y5gPLyH
0.792,0.813,-10.476,0.0518,0.632,0.876,0.0865,0.592,120.04,429000,0,0GQZojX9G6n6YADImDzYW4
0.642,0.744,-8.914,0.0369,0.447,0.355,0.154,0.942,106.441,180653,0,3bePXE4VVwqAB2DmhJAsBx
0.814,0.724,-8.787,0.0583,0.298,0.0,0.101,0.627,123.467,229173,0,2ofMxJzSZcU72HNFZ4qzb2
0.301,0.0896,-15.348,0.0367,0.965,3.89e-05,0.0879,0.326,80.928,225188,1,1Oaj2qHLVLMwQH20IqDk3k
0.523,0.779,-5.84,0.0409,0.255,0.0,0.299,0.518,129.666,152853,2,4pvrLNDPfBqTxVEjx3mHld
0.251,0.437,-13.125,0.0405,0.296,0.468,0.357,0.268,152.929,298667,3,4QmyQizuz2ESyT8KR5yGNK
0.819,0.455,-10.28,0.148,0.255,0.027,0.103,0.364,159.968,183039,0,5PbDxnBGBItajpiNToHZPq
0.827,0.732,-7.171,0.103,0.179,0.0,0.28,0.701,104.997,201525,0,6d8lkPgh3lQOeI0mTDReoM
0.646,0.295,-9.982,0.0332,0.884,1.35e-06,0.0922,0.425,115.695,233493,1,0iFTwx0BARk0kM474K5C3C
0.475,0.903,-4.129,0.0597,0.000493,0.00638,0.383,0.261,105.001,265784,2,17Zdo5YuPb7h0dCGpG3SzE
0.536,0.627,-9.536,0.0292,0.41,0.000759,0.117,0.644,90.105,356867,0,4xsC885WqBl1gS7SbUlZTn
0.662,0.727,-7.489,0.029,0.0218,0.0,0.0266,0.863,119.93,213987,0,0GWvRGVhPeemI3UUn0xkNb
0.499,0.952,-3.779,0.147,0.00328,0.0,0.0818,0.264,139.029,214245,3,2xZKtcwZyXBU4nGhoV8Pur
0.688,0.655,-6.332,0.135,0.35,2.39e-05,0.113,0.627,118.334,174613,0,2bTvNKT8bxyyPhzHu4A2Wx
0.0955,0.232,-12.327,0.0329,0.774,0.897,0.132,0.129,174.444,171547,4,3YO2qFdxBctCfkzb5dkqCH
0.689,0.88,-3.964,0.101,0.105,0.0283,0.447,0.528,170.039,229851,2,51hSi1p7g2KdXg7fJA1Hgp
0.504,0.407,-9.144,0.0377,0.873,2.19e-05,0.142,0.467,145.72,305320,1,4DdoInAoNy6cT6Z1AAj6vX
0.488,0.365,-8.711,0.0911,0.804,1.15e-05,0.0952,0.827,162.053,221733,1,53WONK8NKS8eKl0hz8yJM9
0.619,0.738,-5.49,0.0324,0.264,0.000245,0.31,0.434,120.032,248750,2,707RJqFRGa41CeaxY8lz5d
0.683,0.622,-12.424,0.0717,0.283,6.58e-05,0.101,0.805,110.078,298533,0,2PBCNw9XvQbeQZ6CBMLPfy
0.881,0.538,-10.218,0.0979,0.231,0.058,0.0985,0.745,127.116,156857,0,03dipnNAHOHTtJtv3EWlxW
0.728,0.481,-12.076,0.0464,0.419,0.000578,0.0869,0.814,91.184,261000,0,2MoMK1kkN7ojVqk1Us35mq
0.693,0.301,-11.145,0.949,0.939,0.0,0.123,0.596,90.606,306227,5,5tTvGc18CCgyDrye65PAGP
0.341,0.263,-12.011,0.0288,0.634,0.0,0.121,0.377,150.17,201867,1,7vI2UMCyF56ZNDbVZmKiJ2
0.58,0.0783,-20.456,0.055,0.955,0.000244,0.171,0.625,125.931,131707,1,4LXd5Oth5vfx5yBsGI6M10
0.274,0.144,-14.516,0.0482,0.92,0.000388,0.29,0.302,61.551,195493,1,7tUSJY4nsDBJTjd1UXKRsT
0.728,0.686,-7.483,0.0301,0.279,0.0176,0.173,0.875,125.846,247533,0,2qcfKvkTopzpSOeLW9AvyM
0.575,0.476,-7.043,0.0333,0.82,0.0,0.0629,0.316,160.386,220613,1,55skB56O6pVSRn2P8FXsa9
0.825,0.877,-4.158,0.182,0.357,0.000681,0.114,0.734,100.085,170400,0,2GDKZxasF0ZPGMxUx4YDtG
0.653,0.446,-7.867,0.0351,0.546,4.52e-05,0.109,0.472,100.018,218550,1,6E6BCsQHXDAdXsrL7zV71N
0.389,0.505,-7.745,0.0392,0.305,6.9e-05,0.131,0.434,90.614,331293,1,5JSFJTSPBsGraIbyM6WfwF
0.765,0.778,-9.021,0.0322,0.0242,0.875,0.0509,0.281,124.969,255250,3,2KRsko1nMq2lXxWQLuH5h5
0.387,0.936,-1.513,0.117,1.45e-05,0.000654,0.198,0.581,101.347,193133,3,3fC9D9dIYFuyuljW5Wfcd6
0.554,0.63,-6.097,0.0372,0.00982,6.21e-05,0.0656,0.285,127.988,242430,3,6eKxlS1SsRYyzeN2Dbdek4
0.559,0.973,-5.651,0.279,0.0691,0.0,0.802,0.393,118.118,127293,2,07UEibchv3wCHdbbVBc6mY
0.479,0.0835,-15.796,0.0701,0.994,0.956,0.109,0.343,129.287,146024,4,5Gj4NYKJ8n7mBBEoH4ZdRd
0.561,0.237,-14.115,0.0449,0.995,0.000464,0.192,0.675,93.708,151987,1,6uct7chImCV6Aw9ltIW4dc
0.557,0.642,-9.287,0.034,0.252,0.000482,0.249,0.38,98.022,174589,0,2wdbdOHIZImCtX8W7E6R5x
0.661,0.855,-5.96,0.111,0.258,0.0337,0.0681,0.948,127.472,257360,0,7G07TQY484AhgzClY09cnN
0.706,0.289,-11.174,0.0351,0.839,0.0103,0.153,0.836,133.94,165230,1,1Xu4NRSesh2AFszqvZVm5K
0.781,0.764,-10.488,0.0459,0.79,0.0268,0.0984,0.816,117.976,201627,0,1qo47gh5qlaIkgTLHcJYtc
0.443,0.394,-12.683,0.0357,0.823,0.876,0.278,0.623,135.112,162827,1,1cYzhzVcMCWzsEll4iqfgn
0.568,0.483,-8.558,0.0385,0.672,0.0,0.11,0.367,164.026,331680,1,6IPYhZMhD08rUM879z9to2
0.489,0.428,-12.55,0.042,0.682,0.001,0.105,0.763,139.702,141038,1,6csfNkoVp9OXfRIyhYnHXw
0.67,0.422,-6.953,0.0324,0.835,0.0,0.141,0.359,137.046,224040,1,67KK8lM4bOhXjkCby8UOPx
0.738,0.781,-5.787,0.0384,0.146,8.93e-06,0.106,0.882,103.571,257800,0,4CMRDZ0AYcOZmz3SETNnSc
0.0982,0.0614,-20.438,0.0369,0.981,0.694,0.11,0.0371,78.589,183813,4,3hj6jHDmZfoQdukMi6bWF6
0.684,0.96,-3.849,0.138,0.22,0.0,0.293,0.829,148.422,204787,0,5UPc70ORCKKHvvMNsrZCoe
0.591,0.637,-8.342,0.0544,0.641,0.0,0.397,0.825,72.041,216986,2,64rflbQkwNeR0gL5rONx38
0.881,0.621,-9.18,0.0489,0.145,9.53e-05,0.121,0.855,120.031,168313,0,7eYroumRabQtxydskr25zI
0.477,0.674,-6.599,0.0295,0.0111,0.0948,0.106,0.145,160.123,213250,3,6t7RyfzXe6kEk2t2N7Adcn
0.704,0.643,-7.539,0.0333,0.662,8.18e-05,0.171,0.734,95.966,228360,0,4K8hQawrqgSIvjnrBvzybg
0.64,0.902,-5.763,0.128,0.792,0.000242,0.19,0.878,126.716,186760,0,67v6jMOtjnw3M7rvNnRR9m
0.686,0.67,-10.483,0.0387,0.203,1.05e-06,0.0853,0.984,139.801,242547,0,6vwU0Fwitbp4YY6ayFvWin
0.641,0.461,-10.948,0.0717,0.74,0.0,0.116,0.868,92.665,193683,1,5JFZgF38a3bINUXwEr8YSx
0.751,0.46,-7.662,0.0326,0.747,0.139,0.192,0.405,89.93,333519,1,0a0xmwa0ik3iBKf6SsIe14
0.465,0.506,-7.044,0.205,0.658,1.92e-06,0.7,0.315,173.114,214400,2,3ygTWedkDZMHCirFjI1Dh2
0.526,0.7,-7.833,0.098,0.0656,0.0,0.146,0.85,169.994,148062,0,3jliGZkzhmzaocIzJhMhHR
0.672,0.621,-9.78,0.107,0.699,0.0,0.165,0.79,164.832,220865,0,3cPjKEynlS3VAwIg6ZTVgW
0.613,0.587,-8.618,0.0603,0.018,3.11e-05,0.161,0.754,108.002,216873,0,2b8eZFIfoV68lYrVQrOzp2
0.626,0.734,-8.32,0.0639,0.258,0.00464,0.366,0.668,89.644,241333,2,42wbKof7rPB1KxpfYEMjuF
0.494,0.454,-9.562,0.0304,0.141,0.115,0.116,0.388,109.251,325933,3,0Z960iP7ymm4rLYHGzWMAW
0.405,0.439,-7.854,0.0529,0.816,0.939,0.0948,0.654,179.044,178400,1,0wCIxaiNKOHF7B6mNWzpEl
0.368,0.614,-8.651,0.0434,0.784,9.44e-05,0.824,0.457,81.55,295693,2,1B0wPBnyl3DCCJSzfcQLsi
0.524,0.803,-7.476,0.0634,0.502,0.000353,0.311,0.972,181.364,175309,2,0lucPC7wgpdFcsM7xxrrTY
0.739,0.466,-6.579,0.048,0.846,0.0,0.0873,0.714,131.747,164862,1,2ZMYStDD1xaJRX1fB8pl7i
0.661,0.363,-10.081,0.0311,0.847,0.00083,0.0714,0.2,85.265,246267,1,2NapHULafz5LXAGl818AxE
0.529,0.687,-6.155,0.0352,0.676,0.000256,0.309,0.639,159.819,245316,2,0HVa9fnywdQ19v8R8LTCZk
0.114,0.098,-18.764,0.0385,0.936,0.901,0.11,0.0645,63.379,513707,4,5ORa2X12BgolBlw3m1qEqb
0.421,0.248,-13.072,0.0297,0.816,0.0832,0.108,0.444,83.166,142067,1,6jnAuVYq24jwNMG9VmtiLn
0.766,0.851,-4.81,0.0502,0.607,0.000782,0.174,0.773,113.951,206393,0,4RIhdAzjcYn2WHlGHBgvt1
0.691,0.421,-15.106,0.147,0.301,0.0272,0.85,0.625,81.029,213333,2,0aQAvcgb8dNv4AmvFOBm54
0.446,0.718,-5.641,0.0398,0.233,0.000226,0.106,0.554,100.016,160819,0,61PHeyXdbZnXkd1oKkrdQL
0.374,0.862,-6.069,0.041,0.466,0.48,0.148,0.545,93.574,339973,3,0NIg3fyerbaGWNLBfRb8DM
0.215,0.198,-13.515,0.0313,0.806,0.916,0.304,0.209,75.114,263811,4,6q4hfM1mVRhfeBsTXNKw16
0.807,0.584,-8.923,0.0322,0.0789,0.0137,0.383,0.648,126.032,144554,2,14MmpI6ZOB9QaetEIPSzqB
0.253,0.571,-6.508,0.0325,0.338,0.0,0.166,0.496,128.046,243747,3,6LCsy2fyw1kcKwquxYylnl
0.529,0.981,-4.83,0.396,0.111,0.0,0.972,0.475,129.58,250027,2,2hmrmqIvalHpyFZwMUVvhr
0.68,0.434,-11.938,0.0513,0.452,0.0,0.054,0.965,98.409,225507,0,3dY5uFXD0ulsupJXEj6pcS
0.476,0.61,-6.252,0.034,0.812,1.66e-06,0.813,0.362,112.648,271120,2,3hinSIHiZlzomOAJgKtJy7
0.521,0.962,-2.807,0.0957,0.0802,0.000434,0.346,0.849,123.13,192907,2,7IWcLpBumjQtzO3FRzyTDs
0.765,0.925,-6.833,0.0977,0.0912,0.000189,0.214,0.94,137.744,281693,0,5P6x98pPq5Bc866JThw6tD
0.67,0.703,-10.32,0.073,0.509,0.000312,0.563,0.774,79.997,256013,2,5yL19ULWG8BdlWrJiWcMn2
0.713,0.623,-7.512,0.0591,0.089,0.0108,0.0913,0.848,92.005,260505,0,2jEuZ0vQ5IVKMcr3KBxpSV
0.481,0.455,-13.059,0.0468,0.765,0.447,0.0875,0.517,152.547,307387,1,6Mck8kESmnb4bh6anpqGSp
0.788,0.403,-7.064,0.0652,0.128,0.0,0.0725,0.905,96.02,146813,0,15B4pM4nc5WSYrkrxPGJ3o
0.513,0.277,-7.618,0.0315,0.924,1.77e-06,0.356,0.7,100.459,80547,1,2JppOz9gsbyywCfabG7w4j
0.577,0.839,-5.613,0.0461,0.502,0.154,0.123,0.895,97.573,245017,0,4X9MallnoJfU06bpCQcd7X
0.832,0.485,-8.005,0.0653,0.358,0.00116,0.0466,0.869,112.802,198107,0,66tWLPNFC1ngljt6NhkHLK
0.733,0.765,-7.195,0.0372,0.0568,0.0,0.428,0.95,91.996,223479,2,0ueSj6goFDHHKCADDz56H4
0.59,0.676,-6.194,0.0381,0.7,0.0,0.0738,0.88,88.597,238452,0,1SuRrDchBe74WK1TZrQQCZ
0.568,0.323,-14.316,0.0555,0.772,0.0,0.115,0.72,92.837,156000,1,3hUN8kB37Jntfka1RlmMpC
0.349,0.843,-7.354,0.0502,1.93e-06,0.000943,0.225,0.501,140.4,273653,3,16LCJIa0xGfXBmjX9qA0pY
0.543,0.23,-14.321,0.214,0.882,0.000547,0.226,0.399,173.426,188736,1,2nAFLjXj0D5nrDcHbccbCd
0.578,0.876,-7.196,0.0442,0.074,4.57e-05,0.788,0.754,110.048,195307,2,1ia819gHWbLBBYHqK76Yg8
0.434,0.171,-17.576,0.0539,0.956,0.464,0.0713,0.122,108.934,226017,4,72ciDHSJpySEosWXHYSPjn
0.611,0.874,-8.153,0.343,0.512,6.01e-06,0.601,0.776,150.037,209493,2,7stAk9BOwOBz2hnjTWfWq7
0.567,0.375,-15.264,0.0438,0.466,0.000297,0.308,0.343,110.089,229210,1,1O1hB7MvVzco52hw4V722o
0.518,0.754,-9.542,0.0966,0.0254,0.0,0.0958,0.897,103.052,129427,0,6r6lL954SJSRff8C35MCtF
0.706,0.727,-5.044,0.04,0.774,0.0,0.0895,0.55,138.156,208133,0,2Y5p4EeVSa97QhBPaOdYAH
0.526,0.792,-3.428,0.065,0.567,0.0,0.104,0.962,164.512,183800,0,2V9pPYbtIaxI4canNxsDrJ
0.734,0.737,-8.272,0.0501,0.0634,0.0,0.0914,0.847,121.383,156520,0,4lBXEeJFnB8DXUsX8I1SDA
0.822,0.889,-3.846,0.0499,0.0526,0.00147,0.0523,0.89,124.023,305843,0,4RtxhnxvHoNAYrABrUsYCz
0.78,0.208,-12.803,0.0388,0.547,0.0,0.112,0.43,116.274,202200,1,0FWwEfrRWNH56oqYnY2FFv
0.856,0.505,-9.539,0.0391,0.338,2.36e-05,0.31,0.878,120.106,338467,0,5g7BNcoaZGE7JVdouzWfJ6
0.645,0.305,-11.173,0.0342,0.0217,0.000105,0.0922,0.0947,108.631,327967,1,6yCBXkI9YJ7ELQKihWl09d
0.545,0.901,-5.874,0.0576,0.00625,4.94e-06,0.187,0.818,152.872,194656,0,5kdPytSu6DZcG0pcLXrsQv
0.248,0.359,-12.158,0.0348,0.844,0.0,0.797,0.367,95.355,229068,2,5zCNgX8P54xsXTRIWlJ1RE
0.521,0.571,-9.856,0.0729,0.201,1.01e-05,0.182,0.337,123.318,378107,3,0M3MYWOw01MB0Lwih3vGze
0.956,0.609,-7.354,0.0568,0.356,0.0,0.0483,0.972,105.068,177547,0,3bRMy21Ins6yEY77cRtdBd
0.835,0.134,-16.312,0.0636,0.888,0.00245,0.118,0.717,115.464,64627,1,484tBe3i6kvd9FiSEoz6Ly
0.741,0.941,-6.467,0.0381,0.103,8.74e-05,0.106,0.782,105.151,199533,0,16QJm3iiWeZLtttaWiprPG
0.487,0.224,-12.393,0.0524,0.428,0.0,0.559,0.39,127.573,281473,2,0DzX9jv6Ct9K3jIFnXqXlY
0.46,0.0834,-21.796,0.0456,0.98,0.000577,0.105,0.369,120.001,249220,4,0hkXWSJIzXEasPdjA1KInj
0.624,0.32,-12.651,0.0313,0.038,0.0,0.0785,0.848,89.029,142500,0,5BSHshbROO8tPchQ7QDYxT
0.747,0.381,-15.136,0.0526,0.324,0.000155,0.122,0.441,120.024,211624,1,4J0pmL79ioDWJurZi80Z9m
0.878,0.665,-7.906,0.176,0.741,0.0,0.0293,0.969,127.027,121173,0,5AOoQfkxTmF2aYh1qeMfgB
0.617,0.591,-10.083,0.0299,0.00587,0.597,0.156,0.222,100.002,266147,3,6YdV7FUre4uQkdOLxqUQnW
0.526,0.916,-3.796,0.0744,0.258,0.0,0.0499,0.476,93.99,232165,0,6plw9smPaU8ImGrh3FeaZ6
0.582,0.601,-5.298,0.0569,0.729,1.04e-06,0.086,0.939,199.505,181440,0,7ywUuerjSJQ53MCkHLVGAM
0.568,0.521,-9.234,0.0407,0.372,8.99e-05,0.129,0.428,151.998,239933,1,67UiC5PaQlxa2uVugbwjw3
0.711,0.691,-7.018,0.0696,0.455,2.79e-06,0.141,0.946,79.984,247360,0,5msCUdx3qWdSPmKG5sy8B2
0.41,0.607,-8.621,0.116,0.613,0.0,0.0992,0.603,58.115,253200,1,2iLZUYfWFuSwPxOXdLHiwo
0.419,0.184,-11.277,0.0445,0.975,0.0,0.0992,0.103,87.004,187414,1,5nVROkXkhDobleHSGXlX9j
0.433,0.527,-6.418,0.0321,0.771,0.0,0.115,0.488,187.99,184784,1,6BzFJbjBCNhxtJPXf7fi2L
0.797,0.84,-5.381,0.0591,0.314,5.32e-06,0.175,0.835,114.118,202005,0,28y67ZTqtwa7BrRc5sPeaq
0.213,0.244,-17.59,0.049,0.139,0.733,0.0874,0.0378,89.07,412667,4,0xgWLuVQAYsBIvyH0HLACj
0.777,0.653,-9.264,0.0425,0.241,1.08e-06,0.0517,0.763,105.045,225034,0,5ZCYR6C84P7kTbSiJu23yZ
0.791,0.841,-6.081,0.0414,0.0797,0.904,0.133,0.957,107.917,147880,0,0z7t1dVYkRoiXTX62TFZ7D
0.641,0.856,-6.292,0.0385,0.436,1.25e-06,0.0415,0.936,138.659,233280,0,71h2XaXFBKvx6zkCqBbnNF
0.51,0.586,-4.25,0.0334,0.208,0.0,0.0552,0.607,135.868,220667,0,2hZ5FE9S9yUOpqgxc1TX6r
0.787,0.536,-7.725,0.0368,0.553,0.0,0.206,0.808,130.178,187947,0,2tUJYcbF4mf0U4KYh44Qe3
0.743,0.711,-9.363,0.0518,0.195,0.256,0.127,0.852,95.011,261920,0,7mSEm7bGaDXnhfB14zuhzz
0.577,0.482,-14.622,0.0375,0.239,6.13e-05,0.0599,0.575,92.757,368773,1,4IvLHOqllLaPUvGVAmZc6V
0.517,0.497,-9.05,0.0329,0.267,0.0,0.094,0.5,134.674,350789,1,3R1P0crzL8SK2ny1ZoHQrK
0.336,0.282,-17.751,0.0382,0.921,0.931,0.082,0.382,112.558,196907,4,0mCoej27iQsDk8oQOSlYuY
0.809,0.461,-7.734,0.0488,0.0724,0.00013,0.177,0.784,131.826,269560,0,7idK4H2nPp7Jxp5hAccN6s
0.902,0.818,-5.972,0.141,0.0046,0.0,0.0502,0.472,108.036,232813,0,0jE3yzehdktIfVl6ug8rRx
0.677,0.644,-8.42,0.0265,0.514,0.0,0.702,0.907,136.653,252825,2,44QZCcZOomoec6FVJI5Qb2
0.509,0.414,-10.945,0.0283,0.657,2.04e-06,0.058,0.8,101.024,182200,1,2UkKWdjByMLTsxQDiP3XAc
0.767,0.964,-3.664,0.115,0.516,0.002,0.11,0.843,112.381,275187,0,7J3rDUSA4vDHaqHPblboTU
0.634,0.305,-11.29,0.0578,0.635,0.000183,0.11,0.11,87.988,177659,1,22zKtsHF9i9F2J2dXoPTJ3
0.582,0.598,-8.068,0.0489,0.198,0.000101,0.337,0.904,115.521,344467,0,10BAkQ4SiBk7XGE7PAX7s3
0.667,0.365,-11.311,0.0514,0.905,0.0178,0.717,0.461,151.476,225327,2,4SSmMEnCKgFskYnzxCKwKH
0.766,0.888,-2.412,0.0333,0.392,0.0203,0.129,0.97,144.993,198080,0,4lEICoceF018dGP3yB1xye
0.729,0.595,-6.279,0.0545,0.644,9.1e-05,0.0881,0.633,122.731,129776,0,1gu3dXkcDCKLBvMXAdd0eK
0.286,0.149,-14.992,0.0323,0.953,0.277,0.13,0.0393,104.837,239227,4,0TX4O1sHvHLxyQhpr0mkEU
0.427,0.284,-13.308,0.0324,0.531,0.0,0.0796,0.154,116.004,269733,1,5jE9ceAWl1bViCak7Vb4k6
0.634,0.807,-7.088,0.0403,0.112,1.65e-05,0.258,0.871,78.409,292947,0,1b7Ikm1qHjYLkfOt6eGJpU
0.484,0.404,-9.296,0.0391,0.796,0.0,0.103,0.331,148.194,162040,1,6LwcapvJTQjR5mCYgsBUdb
0.729,0.683,-5.02,0.0364,0.553,0.0276,0.428,0.762,119.885,191080,2,3pd0QaDcHknH5WuVuHOBzP
0.491,0.34,-11.53,0.0272,0.835,0.898,0.106,0.446,95.33,204067,1,3SvaLgv1BZNb73oJXRVCKs
0.468,0.82,-7.102,0.0504,0.0853,1.37e-06,0.0853,0.749,103.433,151453,0,3lS3asdo4HTnpCIDTfItOe
0.458,0.478,-7.029,0.0331,0.598,0.0,0.0934,0.469,184.841,202760,1,3K2LmUFOO69lGCjkVuKzd1
0.201,0.0596,-25.017,0.0427,0.99,0.000111,0.204,0.0365,75.704,158960,4,6dkg1qxk4N6H4D0qZZVzc3
0.67,0.618,-5.852,0.0761,0.253,0.0,0.0309,0.783,99.855,204320,0,7ioLKgDj1guit2Z1rXIMlF
0.554,0.731,-6.015,0.111,0.218,0.0,0.23,0.367,119.729,226716,3,0WPBYZiqMnTE4zmoV6qt7u
0.32,0.453,-9.589,0.183,0.555,0.0,0.365,0.0732,127.896,368800,1,3ekTbi14cj5gjg1HXj1XFv
0.707,0.83,-5.267,0.0361,0.0544,0.0749,0.0624,0.683,95.989,268640,0,5G7gI0wzXhgpeZnWNZQcy9
0.715,0.469,-14.365,0.11,0.408,0.0032,0.0779,0.502,157.991,148861,1,6e5MAuGgyRHeBRk1D9JftH
0.826,0.76,-6.46,0.0394,0.351,4.93e-06,0.0687,0.964,125.026,228880,0,7dau8a4B8rpmnOsAlT6pk2
0.423,0.803,-8.453,0.136,0.0874,0.0,0.0619,0.962,89.985,397720,0,0iPjOrs2128fypPDgn9nDw
0.772,0.703,-5.919,0.292,0.0986,1.67e-05,0.0769,0.89,175.99,248182,0,6bXeYrh3kxjlytBbw0jWWy
0.328,0.256,-16.037,0.041,0.879,0.121,0.0886,0.194,65.929,185467,4,4yZ01V6wCFAsGroBacZtIt
0.54,0.359,-12.122,0.0337,0.811,0.907,0.0878,0.2,113.376,279347,4,2st24VONuY9hqiGAPkhyua
0.633,0.546,-8.809,0.0417,0.532,9.9e-06,0.203,0.441,117.069,247187,1,4PkyvJdNzop1COaDwqnhap
0.808,0.645,-6.894,0.0678,0.46,0.0,0.232,0.908,120.158,137307,0,7GaUGTXY9p4QQAV4NxuqS4
0.595,0.554,-7.116,0.225,0.522,0.0,0.212,0.895,108.365,153520,0,5rQxVUIYgZd09EzbbsKX2t
0.775,0.934,-5.452,0.0598,0.457,0.00311,0.154,0.962,120.01,335187,0,6UcSqBSpYLcbe12keabby6
0.708,0.508,-13.431,0.0607,0.234,5.33e-05,0.245,0.666,115.554,254400,0,5z2Dp88eRJVzpZiGZ3cxtz
0.901,0.544,-12.879,0.305,0.0618,0.0196,0.337,0.903,123.991,197903,0,0H39roFslRitsLG7sUYip9
0.663,0.277,-12.717,0.0492,0.876,1.41e-05,0.105,0.719,92.189,269787,1,0tlecwEgpNtmrNxPS1QF3A
0.762,0.88,-9.736,0.0572,0.235,0.000588,0.55,0.873,135.068,354194,2,5UGtVY8JsLNkqLsqQFvKbh
0.601,0.813,-7.961,0.0328,0.177,0.0766,0.334,0.185,101.587,360097,3,2LVQqp4NLjGHu611rqZIQb
0.669,0.959,-1.782,0.0819,0.661,0.0,0.263,0.97,126.994,315949,0,0rpHNyZcbc2CGPbQoTdUpm
0.424,0.862,-3.325,0.0619,0.494,0.0,0.148,0.629,145.93,400160,3,34ZfLBxqcUVUGsEKb1vzQG
0.691,0.498,-4.997,0.0304,0.896,0.0,0.422,0.883,109.917,200400,1,2tkhFja4dhsUMcRev2zGdT
0.621,0.47,-7.022,0.103,0.794,0.0,0.227,0.918,94.669,256720,1,1btTW8e4zRrIdvM3grzstb
0.403,0.0727,-17.776,0.0326,0.972,0.0,0.108,0.4,89.285,356853,4,3IfergFTXZ0q33OvfSqVUU
0.88,0.479,-8.423,0.0359,0.257,0.0,0.133,0.965,110.052,74840,0,4Zgj2DJKtjVkRQAoWOFp4D
0.535,0.469,-8.373,0.0279,0.306,0.0,0.106,0.364,127.903,264707,1,6We0vDEqzeNq0OBwQAjqfp
0.812,0.921,-4.782,0.17,0.0344,0.0,0.0653,0.963,145.942,239827,0,2qe4qirAouYufpZ8jxeaQD
0.905,0.686,-3.621,0.0789,0.563,4.86e-06,0.422,0.949,103.068,226560,0,4bvwAkWsYeJarNGz9ve9YR
0.616,0.67,-6.01,0.0398,0.675,0.000155,0.362,0.974,103.38,251681,0,6quTes6rt5mINBryNPiqc2
0.495,0.264,-12.527,0.0445,0.964,2.54e-05,0.104,0.589,142.107,146333,1,6TXUJrgO62wWmRXF9AFlwZ
0.226,0.642,-7.986,0.0379,0.493,0.00392,0.297,0.3,85.475,253933,1,2nrgmvF8sLvsrvWAKIoyQm
0.754,0.908,-3.811,0.0506,0.348,5.6e-06,0.286,0.853,124.052,129333,0,2X0scbG4Z5WzV3dxEJCbyV
0.75,0.58,-7.273,0.171,0.782,0.0,0.229,0.586,123.208,129593,1,3kGI0s6eZ2k7jbPmaQYy3F
0.792,0.623,-7.982,0.0427,0.506,0.0,0.188,0.578,106.016,224504,0,2vI9IyrEuq5i2a3m9DQzcX
0.402,0.575,-6.273,0.0336,0.441,6.03e-06,0.102,0.454,77.953,192496,1,1f7KQtf7XQjUVcntnIjXfe
0.576,0.808,-9.252,0.0485,0.00836,1.04e-06,0.0694,0.507,129.023,216640,0,40hYDS2BBTFw23pv1cUUcX
0.327,0.342,-5.324,0.0296,0.817,0.0,0.165,0.529,84.835,534465,1,47Vw2u7RloKAYRzTDpwRn9
0.553,0.755,-16.597,0.0581,0.818,0.95,0.627,0.814,107.787,199134,2,1YjFJyLvFOa1zONhFEF6rT
0.813,0.533,-8.739,0.126,0.534,0.0,0.0771,0.504,113.975,168386,0,6XGhsH2A6kE9uxNNXBqgeo
0.696,0.693,-4.031,0.101,0.187,0.0,0.0771,0.935,108.928,221080,0,12n8d0AfedBQysTcN4Tg6W
0.584,0.747,-3.362,0.0858,0.296,0.0,0.127,0.674,157.188,252533,0,54SvObDxSxTrnGLhe8ZPK3
0.844,0.589,-7.973,0.0492,0.113,5.8e-05,0.0974,0.305,109.977,299240,0,31PqE36byJ9vUNMDRlG0wS
0.561,0.145,-15.151,0.0358,0.981,0.00049,0.0923,0.227,77.476,264880,1,0zGQ0FAGQC6O8GFJzJwvof
